id,vid,code,aand,titel,text
5575,54001000,CC CK,De persoonlijke brieven van Paulus,,link:extra/com/Pers_Paul.htm
3233,51003005,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">5 </span>We worden opgeroepen om geloof in feiten om te vormen. Zijn we dood voor de wereld? Laten we dan leven zoals zij die voorbij de praktijken zijn die het vervuilen. Hoe kunnen we op de koers blijven die Gods verontwaardiging zal trekken, niet over ons, maar over hen die Hem niet vertrouwen?"
3234,51003009,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 9</span><br><br>De oude mensheid, met z'n diversiteit en verdeeldheid, weerspiegelt niet langer het Beeld van z'n Schepper. In de nieuwe, verse mensheid, waarin Christus Adam vervangt, verdwijnen deze verdeeldheden. De religie van de Jood en de filosofie van de Griek, de voorrechten van de Besnijdenis en de vogelvrijverklaring van de Onbesnedenheid, de onderschikking van de slaaf en de superioriteit van de vrije, dit alles heeft geen plek in de jonge mensheid, waarvan Christus het Hoofd is. Wij zouden ons zo behoren te gedragen dat men het zal herkennen als geschapen in Zijn beeld."
3235,51003012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>Hoe groter de waardering van de genade van onze Heer naar ons is, des te groter zullen we genade betonen naar allen die tot Hem behoren. Zonder deze dwingende kracht zullen we alleen in staat zijn onze natuurlijke, niet genadevolle gezindheid uit te oefenen."
3236,51003014,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">14 </span>Liefde, de grootste van de blijvende drie-eenheid (<a class=""l"">1Kor. 13:13</a>), is de band die ons bindt met de Heer en zou de band moeten zijn die ons verenigt met onze mede-heiligen. Vóór de volwassenheid, in de voorbereidende tijd die voorafging aan de huidige bedeling, waren de heiligen verenigd (of beter: verdeeld) door een gezamenlijke rite, zoals bv. de besnijdenis, of een gezamenlijke voorouder, zoals Israël. Nu deze afgeschaft zijn is er een geestelijke eenheid, niet ontsierd door enige verdeeldheid (<a class=""l"">Efe. 4:3-6</a>). Liefde is de band die ons een maakt; vrede is de band die ons een houdt."
3237,51003015,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">15 </span>Alle moeilijkheden zouden onderschikt moeten worden aan de arbitrage van de vrede van Christus."
3239,51003016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>De meest oprechte bron van een lied is een hart dat vol is van genade. Het zou het overvloeien van een hart moeten zijn, aangedreven door een waardering van Gods liefde. Alle andere motieven zijn een aanfluiting en klinken vals in Zijn oren."
3240,51003017,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">17 </span>God wil dat Zijn Zoon passend geëerd zal worden in alles wat we doen of zeggen. Zelfs onze dankzegging moet vergezeld worden door de wierook van Zijn Naam.<br><br>Wij zouden altijd onderscheid moeten maken tussen onze plaats ""in Christus"" en ""in de Heer."" ""In Christus"" verdwijnen fysieke verschillen; zelfs het onderscheid tussen de seksen is verdwenen. Er is geen mannelijk of vrouwelijk (<a class=""l"">Gal. 3:28</a>). Maar ""in de Heer"" worden deze alle erkend en geregeld. Laten we nooit gedrag baseren op onze plaats in Christus; het is in de Heer. Dienstbetoon is aan de Heer, niet aan Christus. In de Heer is de vrouw onderschikt, in Christus is ze de gelijke aan de man."
3242,51003018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18 </span>De ideale familie wordt gekenmerkt door liefde van de kant van de man, die de weg van onderschikking van de vrouw gemakkelijk maakt, en door gehoorzaamheid van de kant van de kinderen. Het is een teken van de laatste dagen dat kinderen aan deze oproep geen gehoor meer geven (<a class=""l"">2Tim. 3:2</a>)."
3244,51003022,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">22 </span>Omdat slavernij vrijwel iets van het verleden is, kunnen deze oproepen heel goed de gids zijn voor hen van wie het dienstbetoon vrijwillig en niet gedwongen is. Het is een schitterende hulp om voorbij alle aardse meesters te zien en voor de Ene Die boven is te werken. Onze werkgever kan misschien moeilijk tevreden te stellen zijn, of onrechtvaardig, of hardvochtig, en niet de juiste beloning gevend, maar als we slaaf van Christus worden zal ons werk oprecht gedaan moeten worden en zullen we naar Hem moeten kijken voor waardering en passende beloning. Aan de andere kant zullen we weerhouden worden voor beschadigende daden door de vrees voor Hem in die dag."
3248,51004001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>Heren, ook, zullen, door zich te herinneren dat zij Zijn slaven zijn, rechtvaardig handelen met zij die hen dienen."
3249,51004002,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">2 </span>HET GEHEIM VAN CHRISTUS<br><i>DE UITDRUKKING ER VAN</i><br><br>De grote last op het hart van de apostel op dit moment was de allesoverstijgende onthulling van Christus en Zijn geheime heerlijkheden, die aan hem waren toevertrouwd. Waarom publiceerde hij zijn boodschap terwijl hij gevangene was in het hof van Rome? Gods wegen zijn niet de onze. Indien de apostel vrij zou zijn geweest, zou hij waarschijnlijk Christus' universele waardigheden mondelijk hebben verkondigd. Nu hij gebonden is, vertrouwt hij zijn boodschap toe aan papier, een methode die onmetelijk veel meer effect heeft gehad."
3251,51004007,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">7 </span>Tychicus heeft een passende naam, want wie had ooit een betere ""kans"" dan de drager van deze brief, alsook de brief aan de Efeziërs? (<a class=""l"">Efe. 6:21</a>). De geestelijke weelde die aan hem was toevertrouwd gaat ons begrip ver te boven."
3252,51004010,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">10 </span>Het noemen van Markus is een andere bewijs van aanhankelijkheid. Barnabas en Saulus brachten hem van Jeruzalem naar Antiochië (<a class=""l"">Hand. 12:25</a>) en namen hem mee op hun eerste zendingsreis. Maar hij liet hen in de steek en keerde terug naar Jeruzalem (<a class=""l"">Hand. 13:13</a>). Hierom weigerde Paulus hem de volgende keer mee te nemen, zo de scheiding tussen Paulus en Barnabas veroorzakend (<a class=""l"">Hand. 15:37-40</a>). Maar Markus had diep gedronken van de genade. Hij is niet langer bevooroordeeld tegen de onbesnedenheid. Paulus vertelt Timotheüs dat hij bruikbaar is voor het dienen (<a class=""l"">2Tim. 4:11</a>). Nu zorgt hij er voor dat zijn vrienden hem ontvangen. En deze man, wiens dienstbetoon zo onbevredigend was, is de enige door God gekozene om het verslag van de perfecte Dienaar te schrijven!<br><br>Aristarchus, Markus en Justus waren ooit leden van het Besnijdenislichaam, die nu toegevoegd worden aan de onbesnedenheid. Zij hadden het koninkrijk verkondigd. Hier hebben we het punt van contact tussen de twee gezelschappen. De loop van de Besnijdenis is na te volgen in de brief aan de Hebreeën."
3254,51004012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>Epafras schijnt de belangrijkste leraar te zijn geweest in de ecclesia van Korinthe (<a class=""l"">1:7</a>), door wie zij de genade van God leerden. Hoe effectief die genade in zijn eigen hart doorwerkte, wordt duidelijk door zijn gebeden en zielenpijn terwijl hij van hen afwezig was. Zijn grote zorg was dat zij volwassen en compleet zouden zijn in heel de wil van God. Hoe zeldzaam zijn zulke heiligen in deze dagen!"
3255,51004016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>Het is aannemelijk dat de brief aan Laodicea, waarnaar hier wordt verwezen, dezelfde is die nu de brief aan de Efeziërs wordt genoemd. Ze heeft het karakter van een rondzendbrief, waarvan kopieën werden gezonden naar verscheidene ecclesias."
3257,51004018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18 </span>De brief was mogelijk opgeschreven door een beroepsschrijver, maar de apostel pende de groeten met zijn eigen hand."
3258,52001000,CC CK,Commentaar - Paulus' beloftebrieven,,link:extra/com/Bel_Paul.htm
3259,52001000,CC CK,Commentaar - Inleiding,,link:extra/com/1Thes_inl.htm
3260,52001002,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">2 </span>PAULUS' DANKZEGGING<br><br>Dit is de voorbeeld pastorale brief. Paulus' diepe bezorgdheid leidt hem tot een voortdurend gebed voor hen, want hij kent hun noden en was van het afgescheurd voordat het voor hem mogelijk was hen veel te leren."
3261,52001003,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">3 </span>Het is zeer belangrijk om in deze, Paulus' eerste brief, de openende toon te vinden van die blijvende drie-eenheid: geloof, verwachting en liefde, die zijn doorgegaan als leidende kenmerken van zijn bediening en die alleen blijven doorheen deze bedeling (<a class=""l"">1Kor. 13:13</a>). Verwachting wordt uiteengezet in deze Beloftebrieven. Geloof wordt volledig naar voren gebracht in de voorbereidende brieven, in het bijzonder in Romeinen Liefde vloeit over in de Volkomenheidbrieven. Wanneer alle ""gaven"" zijn verdwenen, blijven deze.<br><br>Het is het karakter en niet de hoeveelheid van werk dat bij God telt. Buiten geloof om is het onmogelijk Hem een genoegen te doen. Laten we alle inspanningen vermijden die niet stevig op geloof zijn gefundeerd. Zelfs zwoegen en vermoeidheid hangen af van hun motief om Zijn goedkeuring te verkrijgen. Liefde alleen kan waarde geven aan ons zwoegen. Verwachting, niet het onbepaalde, onzekere verlangen dat ""hoop"" doet veronderstellen, maar een zeker en vertrouwd uitzicht op de terugkeer van hun Heer, gaven deze jonge gelovigen hun volharding, te midden van vervolging."
3262,52001004,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">4 </span>Paulus zou heel goed vragen kunnen stellen bij de echtheid van het werk dat in Thessalonica werd gedaan. In een paar weken tijd hoorde en geloofde een grote massa. Er was gevaar dat het enthousiasme van het moment velen in hun gezelschap had meegebracht  die nooit de doelen van Gods genade waren. Maar als Paulus terugdenkt aan het visioen dat hem daarheen zond (<a class=""l"">Hand. 16:9</a>),  en de grote kracht van de prediking en hun daarop volgende dienstbetoon en lijden, dan is hij er van overtuigd dat God hen heeft gekozen. Juist op dat moment verzekert God hem dat Hij veel volk in Korinthe heeft (<a class=""l"">Hand. 18:10</a>)."
3263,52001006,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">6 </span>Wat een ijver, wat een vuur werd door deze ecclesia getoond! Slechts een paar maanden tevoren bogen zij nog voor afgoden. Nu, voor de ogen van een furieuze vervolging, verkondigen zij zonder angst Christus. Ze denken er niet aan zich te beperken tot hun eigen stad of zelfs tot hun provincie. Dit was inderdaad een model, zelfs in die tijd, en hoeveel te meer nu! Ieder lid was zendeling. Hun gedrag dwong de vijanden van Paulus te getuigen van de echtheid van zijn werk onder hen (<a class=""l"">Hand. 17:6</a>)."
3265,52001010,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">10 </span>""Wachten"" heeft geen Nederlands gelijke.  Het wordt gebruikt in de papyri voor hen die hun schulden wensten te regelen zonder de volle termijn af te wachten.<br><br>Het geheim van Paulus' Thessalonische  evangeliseren is tweevoudig. Hij probeerde hen niet van hun afgoden af te brengen. Dat was incidenteel. Hij keerde ze <i>naar God.</i> God en Zijn genade leveren de dringende kracht. Door dit te doen <i>moeten</i> ze hun rug wel keren naar de afgoden die ze hadden aanbeden. Maar meer dan dit stelt hij hen een essentiële verwachting voor ogen. Het was niet een dode Christus die hij hen verkondigde, noch stopte hij bij de opstanding. Hij betrok hun harten bij de opgestane Zoon van God, van Wie zij mochten verwachten dat Hij Zijn plaats in de hemel zou verlaten om zo hen bij Zichzelf te ontvangen."
3268,52002004,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">4 </span>PAULUS' INTREDE<br><br>Er is een overweldigende verleiding om mensen een genoegen te doen bij het evangeliseren. Het geweldige succes van Paulus' korte bediening in Thessalonica kwam voort uit zijn vastberadenheid om God, koste wat kost, een genoegen te doen."
3269,52002005,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">5 </span>De apostel geeft ons, bij het bespreken van zijn eigen motieven en methoden, een ideaal waarmee we al zulke inspanningen kunnen testen. Vleierij is uitgesloten. Hebzucht wordt afgewezen. Hijzelf kreeg niet eens levensonderhoud voor zijn werk, want de Filippenzen zonden hem zelfs in Thessalonica hulp (<a class=""l"">Filip. 4:16</a>). Hoe velen willen vandaag voor zo'n loontje werken? Als apostel verdiende hij de hoogste eer en kon hij het van hen gevraagd hebben, maar hij gaf er de voorkeur aan geen heerlijkheid van mensen te krijgen. Zijn persoonlijke aanwezigheid was zwak en zijn voordrachtsvermogen verachtelijk (zo zeiden de Korinthiërs - <a class=""l"">2Kor. 10:10</a>), maar zijn liefde was groot, zijn zachtmoedigheid aandoenlijk, zijn zwoegen en werk, vermijdend voor hen een last te zijn, waren welsprekender  dan woorden en zijn gedrag stond boven alle verdenking."
3270,52002007,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">7 </span>Welk beeld zou méér aandoenlijk de echte aanhankelijkheid van de apostel voor de Thessalonicenzen kunnen overbrengen dan dat van een zogende moeder? Hoe onzelfzuchtig en zacht en zelfopofferend is haar zorg! De ziel is de zetel van het gevoel. Hen zijn eigen ziel te geven brengt de gedachte over dat hij, net als een echte moeder, ten behoeve van hen alle ongemak of vermoeidheid zou willen verdragen."
3271,52002011,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 11</span><br><br>Het beeld van een vader is niet minder hartelijk. Zijn bekommernis voor de zijnen is spontaan en echt. Hij heeft het welzijn van zijn kinderen op zijn hart. Zo handelde Paulus met zijn geliefde heiligen in Thessalonica."
3272,52002013,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">13 </span>PAULUS' DANKZEGGING<br><br>Niets is van groter belang dan dat de Schrift, in haar oorspronkelijke zuiverheid, ontvangen wordt als het woord van God. Griekenland en de aangrenzende provincies waren beroemd om hun filosofieën. Maar welk daarvan bracht ooit gevolgen voort die te vergelijken zijn met een paar woorden, gesproken door de apostel? Hij die er niet in slaagt verder te komen dan de prediker, naar de Ene Wiens woord hij spreekt, heeft minder dan niets. Die de woorden van God hoort ontvangt alles."
3274,52002016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>Wat een vertoon van Gods soevereine genade! De Joden, met al hun voordelen en hun goddelijk ritueel, krijgen een voorsmaak van Gods verontwaardiging, zoals die getoond zal worden in de dag van de Heer. Na het beleg van Jeruzalem onder Titus, was hun tempel verwoest, hun stad platgewalst en heel hun regeringssysteem tot een einde gebracht. Wanneer ze teruggaan naar hun land en opnieuw hun religieuze riten vestigen, ontmoeten ze de meer desastreuze verontwaardiging van JAHWEH. De Thessalonicenzen, die geen recht hadden op Gods barmhartigheid, lijden onder hun landgenoten, maar wordt immuniteit beloofd in de dag van Zijn verontwaardiging."
3275,52002017,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">17 </span>PAULUS BEDROEFD<br><br>Paulus werd lang voordat hij wenste te gaan, weggetrokken van de Thessalonicenzen, want God had ander werk voor hem te doen, in het bijzonder in Korinthe, waar hij deze brief schreef. Hij schijnt dat zijn verlangen pas enige jaren later werd ingewilligd, toen hij via Macedonië op weg was naar Griekenland (<a class=""l"">Hand. 20:2</a>)."
3278,52003001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>Het verslag in het boek Handelingen gaat voorbij aan deze reis van Timotheüs, terug naar Thessalonica vanuit Athene. Timotheüs en Silas kregen, inderdaad, de opdracht om naar hem in Athene te komen (<a class=""l"">Hand. 17:15</a>) en kwamen terug van Macedonië naar Korinthe (<a class=""l"">Hand. 18:5</a>), maar dit bezoek, dat buiten het bereik van het boek Handelingen valt, is hier niet te vinden. De zorgzaamheid van de apostel voor hen was zodanig dat, ziende dat hij niet zelf naar hen kan terugkeren, hij zijn zoon in het geloof zendt. De vervolging die hem dwong te vertrekken, woedt nu over hen en dreigt hun geloof te ondermijnen, want anders dan in Korinthe en Efeze, waar de apostel jarenlang verbleef, was hij bij hen maar een paar weken geweest en dan gebruikte hij ook nog veel van zijn tijd om in zijn onderhoud te voorzien."
3280,52003010,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">10 </span>Aan de tekortkomingen in het geloof van de Thessalonicenzen wordt in deze brief, en aan zijn tweede brief aan hen, tegemoet gekomen, net zoals in al zijn negen brieven aan de zeven ecclesias. De historische volgorde van Paulus' brieven zou altijd in gedachten moeten worden gehouden. Hoewel de brieven aan Thessalonica ná de Efeze groep komen in de canon, werden ze lang daarvoor geschreven, tijdens een van de vroegere bedieningen van de apostel. Misschien lag een van de belangrijke lessen voor de apostel zelf in zijn afgedwongen afwezigheid van Thessalonica. Het geestelijk contact van een brief komt veel meer overeen met de trend van zijn bedieningen dan zijn persoonlijke aanwezigheid. Ook hebben zijn brieven miljoenen bediend die zelf de noodzaak hadden van dezelfde hulp die hij verleende aan de Thessalonicenzen.<br><br>Dit is de sleutel voor veel dat onverklaarbaar is in de latere brieven van Paulus. Hij kijkt altijd vooruit met vertrouwen op een lichamelijke aanwezigheid bij hen aan wie hij schreef. Zelfs als de verwachtingen vervuld werden, bleef de Schrift zwijgen, en laat ons achter met de indruk dat zijn aanwezigheid, net als zijn bediening, het lichamelijke verliet."
3281,52003012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>Paulus geeft ons het ware motief en de aansporing voor een heilig leven en een standvastig geloof. Het komt voort uit het overvloeien van liefde voor onze mede-heiligen en ook aan alle anderen. Het kijkt vooruit naar de komst van Hem Die niet beslist op het uiterlijk, maar beloont naar de geheime motieven van het hart. De komst van de Heer moet op de allereenvoudigste, letterlijke wijze verstaan worden. Dit is Zijn afwezigheid. Wanneer Hij feitelijk nabij en gekend zal zijn, zal Hij komen en aanwezig zijn."
3285,52004003,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 3</span><br><br>VRAGEN EN OPROEPEN<br><br>Losbandigheid in huwelijksrelaties is een van de meest trieste vlekken op de geschiedenis van de mensheid.  De goden van de natiën waren zeer offensief in deze en hun bekende wandaden gaven meer dan voldoende excuus voor de overtredingen van hun toegewijden. Hiernaast gaven de religieuze ceremonieën en rituelen, waarmee ze aanbaden, goedkeuring aan de meest vernederende excessen en misbruiken. Het is dan ook geen wonder dat de apostel helder en scherp spreekt. Hij zal geen gebeuzel toestaan. Ieder moet zijn eigen vrouw hebben en moet zich in deze niet bemoeien met zijn broeder. Zonder twijfel verwijst de apostel naar de bijzondere gewoonten en misbruiken in Thessalonica."
3286,52004009,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">9 </span>SCHRIJVEN NIET NODIG<br><br>Een van de vroegste impulsen van het nieuwe leven van de gelovige is zijn mede-heiligen lief te hebben. Wij worden door God onderwezen. Het is instinctief en zou gekoesterd en aangemoedigd moeten worden. Laten ons niet toestaan dat partijschappen en verschillen in details verdeeldheid brengen tussen ons en allen die hetzelfde leven hebben en dezelfde liefde herbergen."
3288,52004011,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">11 </span>Te midden van zo'n grote geestelijke ontwaking zoals die in Thessalonica gebeurde, is er de verleiding om de noodzakelijke taken van het leven te vergeten en enthousiasme en geluid mis te verstaan voor de stille maar krachtige werkingen van de geest. De apostel dringt er bij hen op aan te letten op hun eigen zaken en te voorzien in hun behoeften, zodat hun vijanden geen aanleiding zullen vinden om hen te berispen."
3289,52004013,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">13 </span>DE KOMST VAN DE HEER<br><i>ZIJ DIE RUSTEN</i><br><br>We treuren niet wanneer onze geliefden letterlijk rusten. De verwijzing is naar de dood onder een zeer mooi beeld voor de benauwde Thessalonische heiligen. De opstanding van Jezus is de garantie dat allen die van Hem zijn op gelijke wijze zullen opstaan. Totdat Paulus deze onthulling ontving, was de enige opstanding van de heiligen de ""opstanding van leven"" (<a class=""l"">Joh. 5:29</a>), ook wel de ""eerdere"" opstanding genoemd (<a class=""l"">Openb. 20:5</a>), bij het begin van de duizend jaren, na de oordeelsperiode. Dan zal de Heer op aarde terugkeren. De heiligen worden niet weggerukt in de lucht. Maar deze opstanding volgt op de komst van de Heer in de lucht, lang vóór Zijn komst op aarde. Ze gaat vooraf aan de grote oordeels era die de dag van JAHWEH inluidt. Gerechtvaardigd door het bloed van Christus zullen we door Hem van Gods verontwaardiging gered worden (<a class=""l"">Rom. 5:9</a>). God heeft ons niet gesteld tot verontwaardiging, maar tot het verkrijgen van redding (<a class=""l"">5:9</a>). Deze nieuwe onthulling wordt verder ontvouwd aan de Korinthiërs (<a class=""l"">1Kor. 15:51</a>), waar het geheim ontsloten wordt dat de levenden, net als de doden, <i>veranderd</i> zullen worden. Beide zullen onvergankelijke, geestelijke, hemelse lichamen krijgen, zonder welke we, uiteraard, Hem nauwelijks in de lucht zouden kunnen ontmoeten. De bekronende heerlijkheid van deze gezegende verwachting werd aan de Filippenzen bekend gemaakt. Deze lichamen van vernedering zullen <i>omgevormd</i> worden om overeen te komen met dat heerlijke lichaam dat Paulus verblindde toen hij Hem voor het eerst zag (<a class=""l"">Filip. 3:21</a>; <a class=""l"">Hand. 9:3,8,18</a>)."
3291,52004017,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 17</span><br><br>""Wij, die leven."" Paulus staat er niet op dat hij moet overleven tot de komst, net zomin als hij stellig beweert dat hij zou sterven, toen hij zei dat de Heer Jezus ""ons zal opwekken"" (<a class=""l"">2Kor. 4:14</a>)."
3295,52005002,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 2</span><br><br>Dit is ""de mensendag"" (<a class=""l"">1Kor. 4:3</a>). We naderen het einde er van. De dag van JAHWEH, met al z'n vreselijke oordelen, komt snel naderbij. Er zal geen bericht worden gegeven van z'n komst. Integendeel, het zal onnodig en onmogelijk schijnen. Is het niet waar dat nooit in de geschiedenis van het ras er zoveel hoop en verwachting was aan het einde van een oorlog? Het parlement van natiën, het terugdringen van bewapening, de federatie van de wereld - hopen we niet altijd op vrede en zekerheid?"
3296,52005004,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 4</span><br><br>DE KOMST VAN DE HEER<br><i>ZIJ DIE DOMMELEN</i><br><br>De dag van JAHWEH, met z'n verschrikkingen en vernietiging, is niet voor ons. De roep ""vrede en zekerheid"" zou ons niet in slaap moeten wiegen. We zouden alert moeten zijn, de nutteloosheid kennend van alle zekerheid en vrede buiten Christus om. En hoewel bewust van de draaikolk waarin deze wereld wordt geveegd, hebben we geen vrees, want het zal ons niet overspoelen. Maar stel dat ook wij onze waakzaamheid laten varen en een dutje doen met de rest, zullen we dan achtergelaten worden voor oordeel? Bij Zijn komst om het koninkrijk op te richten is het van levensbelang dat ze waken, want anders zullen ze hun beloning verliezen (<a class=""l"">Matt 24:42</a>, <a class=""l"">25:13</a>; <a class=""l"">Mar 13:34</a>; <a class=""l"">Luk 12:37</a>; <a class=""l"">Openb 3:3</a>, <a class=""l"">16:15</a>). Dat is hier niet het geval. Zij die Paulus' evangelie van geloof buiten werken om ontvingen, vinden hun redding een zaak van pure, onverdunde genade. Dit is waar, zowel voor de toekomst als voor het verleden.  De dood van Christus, niet ons gedrag, onze waakzaamheid of gebrek daaraan, is het fundament waarop onze toekomstige redding net zo zeker rust als de redding die we nu al genieten. Dit vertrouwen zal niet tot laksheid leiden."
3297,52005008,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">8 </span>De wapenrusting van een gelovige is defensief. Zijn enige wapen is het zwaard van de geest, het woord van God. Maar zeker niet iedere uitspraak in de Schrift, want een enkele daarvan is een geïnspireerd verslag van menselijke filosofie en de leugens van de Tegenstander zijn in de paginas er van opgeslagen <sup>1)</sup>, maar iedere echte verklaring die is uitgegaan van God door Zijn erkende profeten en apostelen. Deze zijn krachtig en effectief. Geen ander wapen zou gebruikt moeten worden. Voor onze verdediging zijn we voor nu afhankelijk van geloof en liefde en van de gezegende verwachting van onze bijeenverzameling bij Hem, in de toekomst. Dit wordt uitgebeeld door de helm. Geen oordeel van boven kan ons schaden. Wanneer de oordelen van de hemel vallen, zullen boven veilig zijn, in Zijn aanwezigheid.<br><br>*1. Men denke hier aan bijvoorbeeld het boek Job, waar nogal wat menselijke meningen worden gegeven; of aan de uitspraak van Satan in de Hof van Eden.[vertaler]"
3299,52005012,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 12</span><br><br>VRAGEN EN OPROEPEN<br><br>Liefde en geduld zouden al onze omgang met medeheiligen moeten kenmerken. Liefde zal ons leiden naar erkenning van hen die boven ons staan en hen te verdragen die onder ons zijn. Ze zal alle vergelding uitsluiten."
3300,52005016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>Voortdurende vreugde, voortdurend gebed, voortdurende dankzegging is het normale voorrecht van alle heiligen."
3302,52005020,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 20</span><br><br>Deze oproepen werden gedaan met het oog op het veranderende karakter van Paulus' bedieningen. Ze werden steeds geestelijker naarmate de tijd vorderde. De gave van profetie werd in het bijzonder aangepast om tegemoet te komen aan de behoefte van de heiligen, <i>totdat</i> Gods complete onthulling zou zijn gegeven (<a class=""l"">1Kor.12:10</a>; <a class=""l"">13:8</a>). Toch zouden ze getest moeten worden en alleen zij die pasten bij het ideaal waar God naartoe aan het werken was zouden blijvend zijn."
3303,52005023,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">23 </span>De lamme man die in de Schone Poort van de tempel zal (<a class=""l"">Hand. 3:2-16</a>) kreeg ongehinderde gezondheid en kracht nadat hij genezen was geworden. Hetzelfde woord wordt hier gebruikt, maar wordt uitgebreid naar de ziel en ook naar de geest. Dit, en veel meer, zal ons deel zijn bij Zijn komst, ook al zou nu een deel lam of gebrekkig zijn!"
3304,53001000,CC CK,Commentaar - Paulus' beloftebrieven,,link:extra/com/Bel_Paul.htm
3305,53001000,CC CK,Commentaar - Inleiding,,link:extra/com/2Thes_inl.htm
3306,53001001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>Hoewel Silvanus en Timotheüs in deze begroeting verbonden zijn met Paulus, is de brief in de praktijk van Paulus zelf en de echtheid er van wordt bevestigd aan het einde, door Paulus' eigen handtekening (<a class=""l"">3:17</a>)."
3307,53001003,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">3 </span>DANKZEGGING<br><br>Het lijden dat de Thessalonicenzen zo benauwde was de aanleiding voor blijdschap en roemen aan de zijde van de apostel, want het bewees de echtheid van hun geloof in Christus en ontwikkelde hun aanhankelijkheid voor elkaar. Behendig keert hij hun verkeerde idee, dat God hen benauwdheid brengt, om in het tegenovergestelde, dat juist hun lijden een zekere aanwijzing is dat zij die hen benauwen zullen lijden door Zijn handen. Hij legt passende nadruk op het feit dat God's verontwaardiging komt op hen die Hem niet kennen en die niet gehoorzaam zijn aan het evangelie. Door zo het denken van de Thessalonicenzen te keren naar de toekomst, troost hij hen in hun huidige beproevingen. Dan zullen de tegenstanders lijden, niet alleen voor hun zonden, maar voor hun vervolging van Gods heiligen, terwijl dan zij die nu in benauwdheid verkeren rust en ontspanning zullen genieten tijdens de onthulling van de Heer Jezus Christus vanuit de hemel. Deze passage alleen al zou ons moeten weerhouden van het insluiten van de heiligen van deze bedeling bij de groepen van geredden die in de rol van Zijn Openbaring worden genoemd. De volharding waarmee deze gedachte kleefde aan de Thessalonicenzen wordt weergegeven door het feit dat de Besnijdenis verwachtte door de verschrikkingen van die dag heen te moeten gaan. Zij die volhardden tot het einde zouden gered worden. Paulus stelde een nieuwe en onbekende leer voor, overeenkomend met zijn evangelie  voor de natiën, waarin Gods onverdunde genade veel meer uitgesproken is dan in het evangelie van het koninkrijk, zoals verkondigd door de andere apostelen."
3310,53001012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>GEBED<br><br>Zijn gebed voor hen was dat zij mochten antwoorden op deze genade van God door een huidige gedrag, te midden van lijden, dat God en Zijn Christus zou verheerlijken."
